label,review
Positive,"I've only played for two hours so far, so these are my initial thoughts. I will provide further updates as I progress.Pros:1. The animation quality is excellent.2. The game features a superb soundtrack.3. The combat delivers a satisfying sense of impact.4. The visuals are meticulously detailed.Cons:1. There is some noticeable screen tearing around the character when the camera pans left or right.2. The facial expressions of the characters appear rather stiff.3. The game lacks sufficient guidance for new players.4. There's no map available. While this could be considered part of the game’s guidance issues, it’s a significant drawback for me personally, so I've listed it separately."
Positive,Graphics : 10/10Combat : 10/10Exploration : 10/10Monke simulation : 10/10
Positive,"GOTY for this game right here. Story is 4.5/5, Gameplay is 5/5, Music is 5/5, Monke is 5/5. GAME IS PERFECTION."
Positive,"The lesson of the story: if you see a monkey with a stick, you better back off."
Positive,Just what i need these days
Positive,To my own surprise it's actually pretty good.
Positive,"Absolutely a Great Gamewhat to expect:- a Demonsouls/Darksouls 1 base- a simple gather and crafting system- a great narrative- stunning visuals- many unique and fun battle features- the gourd (flask) it contens can be brewed with key-items for additional boni- ""git gud"" this is not a souls-like game, combat is vastly differentIssues you might encounter:- some ""growing"" trees during the final intro cutscene- offset lipsync (if you are using english voice)i will write more about this game at a later time, for now i will keep it short and simple"
Positive,"对于i7 i9 CPU使用者遇到 Video memory 问题导致的游戏崩溃以及无法进入游戏的解决方案在搜索引擎搜索 XTU，下载intel的XTU工具，打开工具，把第一项Performance Core Ratio降低1或者2，再重启，即可进入游戏Solution for Video Memory Issues Causing Game Crashes and Inability to Start Games for i7 and i9 CPU UsersSearch for XTU in a search engine and download Intel's XTU tool. Open the tool and lower the first item, ""Performance Core Ratio,"" by 1 or 2. Then restart your system, and you should be able to enter the game."
Positive,"This game piqued my interest ever since the first trailer where he pulls the staff out of his ear and spins it around. There are not a lot of games around where you can use a staff, spin it around like a maniac and enjoy it. So far, I only managed to play just a little bit before work but if the whole game is like this, this is a definite win. The dodging mechanic is a bit clunky imo, but hey, it might me just me and my rusted gamer instincts. There were a few reviews that compared this game to God of War in terms of fighting mechanics, and while I agree to some point, it is a lot faster. The movements are a bit more less impact-full, let's say. In no meaning this is a bad thing but just so you know. I highly recommend this game and the actual book.Embrace the monke"
Positive,Reject humanity return to MONKE
Positive,"Honestly wish I could leave a mixed review cuz like yeah it's pretty fun but like most of the bosses are dogshit, idk couldn't really get into it"
Positive,"Graphics are stunning, the intro was hype and the combat feels fun, fluid and challenging and it appears there's a good amount of progression. Leaves a very strong first impression if you enjoy soulslikes."
Positive,lore accurate MONKE
Positive,"Good looking game and fun combat. There are combat elements from all sorts of game like Dodge offsets from Bayo, Stances from Nioh just to name a few."
Positive,"Fun thus far. A work of art/ Eye Candy.Fantastic optimization from: Game ScienceMy 11year old Rig:Intel I7-4960x @4.4ghz7900xtx 24gb32gb 1866mhz ddr3, SSD Sata1440p Dx12, Graphic Preset: Cinematic93Fps Avg R/t off, FSR on, Frame gen on."
Positive,"games makes you feel like an overpowered anime character. combat takes a little getting used to, but feels very good once you figure out the mechanics and timing. bosses are diverse and challenging, and dont feel unfair or bugged. the fights in between bosses are fairly easy but encounters are varied enough to stay interesting. on an rtx 3080 and ryzen 9 5900xthe only major issue so far is stutteringfps stays consistent locked to 60 on high/very high graphics, 3440x1440, ray tracing off, DLSS 70%, without being locked it varied from 65-80"
Positive,"Received the game as part of a bundle with the R.O.G SCAR 18 2024 4080 VersionI am playing it on my desktop with an R.T.X 4090, 13900 K, 32 GB Corsair dominator memorysettings on Full scale resolution at 100% and Ray Tracing on Full and Cinematic setting, FPS fluctuating between 102 and 110 including the opening battle with all those effects going on.I played 30 minutes so far, Unreal Engine 5 really shines here, absolutely stunning graphics, I feel like I am walkingwith the monkey in the forest, all i need is a forest scented candle ( getting it tomorrow).I think the character movement while walking and running seems a little off ( clunky i think, but not really )nothing that cant be fixed with an update or a future MOD. The fighting is amazing another reviewer compared it to a Chinese God of War and that's a good thing, and Amazing thing.i'm looking forward to Game Science succeeding big time and bringing us amazing games in the future.for now I give this Game a Strong buy, I know it's only 30 minutes and I will update this review when i am at 50 hours even if I am not done but I have a hunch from what I just experienced that the Strong buy will change to a must buy.Let me know what you guys out there think."
Positive,"Edit: Update, NVIDIA Just Released driver 560.94 and it fixed bad stutters i can push the game to low RT with high and medium settings 70+ fps smooth. Highly Recommend you update before you leave a review. Amazing Game Original review:Game is not smooth and it doesn't look good without ray tracing enabled (But tanks the performance to unplayable when even set to low) i shouldn't have to lower the settings like i'm on GTX 1060...3080ti with 12900K @1440P with 1 hour of settings tested and it is not playable. Locking it to 60 is not an option on an ultra wide. Frames stutter like crazy in the forest.Love the game but the performance & Graphics are bad."
Positive,This game is cinema
Positive,Ignore all the people saying it runs like shit because it doesn't. I have 6600xt graphics card and the game runs perfect at 70-80 fps with no drops on medium to high settings. The game is beautiful.
Positive,Great fucking game but toooo harddddddd
Positive,It lacks inclusivity and diversity...Thanks to Screenrant for the review!!!!!REJECT HUMANITY BECOME MONKE!Edit: Harambe did nothing wrong.
Positive,"it's hard but not too hard, more forgiving, but need some timing to get your dodge"
Positive,THIS GAME IS AMAZING EXCEEDED MY EXPECTATIONS. SOME GOOD SHIT RIGHT HERE. THIS IS HOW GAMES SHOULD BE NO NONSENSE. SWEET BABY INC FAILED NOTHING BUT W'S. HIGHLY RECOMMEND WUKONG IS A STRAIGHT G. DIALOG AND CUT SCENES ARE SICK. WELL WORTH THE MONEY NOT GONNA GO INTO TOO MUCH DETAIL CAUSE DON'T WANNA SPOIL ANYTHING. BUY THE GAME. BASED DEV'S GREAT GAME-PLAY TONS OF CUSTOMISATION THIS IS WHAT WE HAVE BEEN WAITING FOR. 10/10 ALL DAY GAME SCIENCE CAME WITH THE HEAT DOPE ASS GAME.
Positive,"+ Music+ Nice art + Interesting gameplay and skills+ Interesting background= Path-finding moderate difficulty- Keyboard bindings suck- High difficulty- for people without the background story knowledge - it's a very confusing openingOverall, I would say try it.-----update---- (Major negative point) Unsatisfying storyline and OOC content! Wukong freaking just really died. What the fk?!Excuse me, but if this is all the endings, what the hell?!--- OK, if I don't consider this a derived story of Journey to the West, then it's still recommended."
Positive,Maybe I judged China too harshly
Positive,It's good..  getting my ass kicked but its fun and really beautiful.
Positive,"Don't mind the crosschatter. The game plays well on a 2080 super. The bosses are fun, combat is fluid, lots of interesting things to see and ways to level up. It's not probably what you are thinking it is, Check it out streaming and see what you think. I've played a lot worse for more money. I am really impressed with the visuals and the voice acting is great. It's immersive, fun and you could drop a lot of time in this. I didn't get this for free, I am not paid for this review. It's just a fun game that has run the gamut of Social Media and I wanted to put my two cents in here for anyone who may be on the fence. It's more of a ARPG than a soulsike to me and that's fine."
Positive,"This game is sooooooo wonderful and amazing. You can never imagine this is the first product of Game Science.Of course this game is not perfect. The map is not easy to recognize. And the action modules of bosses are not that great, comparing to Capcom's Monster Hunter.While, this game DO have a lot of shining areas. The most impressive part is the art and design, for both environment and characters. The mountain is so beautiful and the enemies' design is so diverse. You can feel that each enemy has its own story and character. It feels like a real world.I highly recommend you to try this game. Although it's not perfect."
Positive,AWESOME!!! That intro fight was amazing! And if you're a dork for Wu Kong you'll immediately appreciate the intro set-up. It's less souls-like and more Action Slasher than I thought it would be. There's skills you can level up and upgrade as you gain levels killing things.Stunning Graphics and sound design.Absolute joy.Can't wait to play more of it!
Positive,Getting 110fps on 2070 super. 75% Super Resolution and crashed maybe once in my gametime. Game runs pretty well.
Positive,"Monkee, my dear!Can you release soundtrack? plz"
Positive,I am having fun in this game. Been a huge fan of Wukong!
Positive,I want a fucking truck to run over Wandering Wight :)
Positive,"All I can say is, it's Amazing!"
Positive,monkey with stick 10/10
Positive,"Admittedly I am not far in, but this game is just gorgeous.  It's a bit more linear than I expected, but there is a lot to do and find inside the areas.  The movement is fluid, the environmental rendering is stunning. The mandarin voice acting is impeccable, I was a bit thrown off by the English voices but not everyone like to deal with subtitles so that's just a personal preference.  Really looking forward to see how this story plays out."
Positive,"Wow. Just wow. What a gem this game is! Well done devs! Hard work pays off. All thos gen Z journalists who took a dump on the game can go f*** themselves. This game is amazing. Runs smooth, gameplay is awesome, fighting is awesome."
Positive,GOTY 10/10 Cant wait for dlc. I love extending my pole.
Positive,"8.5/10 for combat, and a perfect 10/10 for every intricate detail, including the boss character design, showcasing an exceptional depth of artistic sophistication. The ART is truly stunning.and one for my Piggy brother."
Positive,"What were gaming journalists talking about when it said lacking in ""Inclusivity and Diversity?""There's a monkey as the main character."
Positive,I have learned 72 Earthly Transformations.
Positive,"Reject Humanity, Return to Monke"
Positive,Monkee oo oo aa aa
Positive,embrace monke type shii
Positive,it's a great day to be chinese
Positive,The opening was amazing. I can feel the love and sweat that went into this game. so far it's a blast
